route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color                                                                                                                                                                                                                                              
1700070302VRR,1071,REGIONAL,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
7030217000VRR,1071,REGIONAL,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
7940017000VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
3520018000VRR,1071,REGIONAL,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
1800035200VRR,1071,REGIONAL,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
3760637406VRR,1071,REGIONAL,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
3731137606VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
3740637606VRR,1071,REGIONAL,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
4010037500VRR,1071,REGIONAL,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
3750040100VRR,1071,REGIONAL,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
1000010600VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
1060010000VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
1000015100VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
1510010000VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
1000014100VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
1120810000VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
1000011208VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
1120810000VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
1160010000VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
6040065000VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
7110080100VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
3720065000VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
6500060400VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
6500037200VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
1120071100VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
1700003100VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
0310017000VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
1700060600VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
6060017000VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
1700060600VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
6060017000VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
6060018000VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
6040018000VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
6040017000VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
7940065400VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
6540079400VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
1000011600VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
1000011208VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
1410010000VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
8120071100VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
7110011200VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
8110071100VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
7110081100VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
7110081200VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
3720060911VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
3720060902VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
6091137200VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
6090237200VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
6531279400VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
7940065000VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
6500079400VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
1422310600VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
1060014223VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
1700037200VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
7940065312VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
1060014100VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
1410010600VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
1510014100VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
1410015100VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
6540079400VRR,1071,REGIONAL,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
1060030110VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
3010010600VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
1060030110VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
3010014100VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
1410030110VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
3010010600VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
3120010600VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
1060031200VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
6720071100VRR,1071,REGIONAL,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
6130771100VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
6500071100VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
6120071100VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
6090271100VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
6120060911VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
7110065000VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
7110067200VRR,1071,REGIONAL,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
7110061307VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
7110060902VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
6091161307VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
6500061307VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
7040371100VRR,1071,REGIONAL,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
7060071100VRR,1071,REGIONAL,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
7110070600VRR,1071,REGIONAL,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
7110070500VRR,1071,REGIONAL,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
7110070403VRR,1071,REGIONAL,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
7050071100VRR,1071,REGIONAL,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
3730037606VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
3000251003VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
3540051003VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
5100330002VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
5100335400VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
3010010000VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
1000030110VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
6000004307AV506,1071,AVE-TGV,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                     
6000071801AV506,1071,AVE-TGV,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                     
6000004040AV506,1071,AVE-TGV,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                     
0430760000AV506,1071,AVE-TGV,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                     
7180160000AV506,1071,AVE-TGV,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                     
0404060000AV506,1071,AVE-TGV,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                     
7240071801GL7,1071,RODALIES,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
7180172400GL7,1071,RODALIES,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
7931679315VRR,1071,REGIONAL,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
1700070302GL100,1071,MEDIEVAL,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                    
7030217000GL100,1071,MEDIEVAL,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                    
1700099140GL100,1071,R MOLINOS,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                   
3140022308GL100,1071,RIAS BAIX,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                   
2210099117GL100,1071,VALDEORRA,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                   
3141299143GL100,1071,QUEIXOS,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                     
7180104307AV008,1071,AVANT,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                       
0321603213AV008,1071,AVANT,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                       
0321303216AV008,1071,AVANT,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                       
0430771801AV008,1071,AVANT,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                       
0800417000AV008,1071,AVANT,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                       
1700008004AV008,1071,AVANT,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                       
7180179300AV008,1071,AVANT,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                       
7930071801AV008,1071,AVANT,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                       
7060004040AV008,1071,AVANT,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                       
0404070600AV008,1071,AVANT,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                       
1060015410VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
1422310600VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
1510010600VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
1120010600VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
1700035400VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
3540017000VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
1060015100VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
6120061307VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
1060011200VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
1060014223VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
6130761200VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
